EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
173209.293,-2724.055,172748.067,-1674.781,-481.428,-5006.019,1773.848,2298.658,-0.106,0.986,-0.130,0.153,2.289,0.397,60.000,1884.000,1.000
172838.126,-2733.964,172375.621,-1682.508,-483.050,-5050.416,1765.998,2293.717,-0.106,0.988,-0.131,0.183,2.228,0.458,60.000,1885.000,1.000
172466.422,-2743.616,172002.575,-1690.113,-484.628,-5095.154,1758.185,2288.764,-0.106,0.987,-0.130,0.122,2.289,0.488,60.000,1886.000,1.000
172094.183,-2751.554,171628.976,-1696.907,-486.155,-5141.506,1750.388,2283.843,-0.106,0.988,-0.128,0.122,2.228,0.519,60.000,1887.000,1.000
171721.392,-2756.902,171254.844,-1702.325,-487.686,-5189.288,1742.555,2278.951,-0.107,0.988,-0.126,0.000,2.258,0.458,60.000,1888.000,1.000
171347.979,-2759.716,170880.122,-1705.985,-489.358,-5237.826,1734.589,2273.977,-0.106,0.986,-0.129,-0.031,2.228,0.305,60.000,1889.000,1.000
170973.894,-2761.007,170504.765,-1708.101,-491.253,-5286.314,1726.438,2268.826,-0.106,0.986,-0.130,-0.031,2.197,0.366,60.000,1890.000,1.000
170599.160,-2762.179,170128.803,-1709.545,-493.313,-5332.601,1718.168,2263.534,-0.106,0.983,-0.131,0.092,2.136,0.214,60.000,1891.000,1.000
170223.787,-2764.141,169752.254,-1711.168,-495.456,-5376.867,1709.845,2258.157,-0.106,0.983,-0.127,0.031,2.197,0.183,60.000,1892.000,1.000
169847.960,-2766.933,169375.294,-1713.194,-497.435,-5419.016,1701.682,2252.898,-0.106,0.981,-0.129,0.122,2.106,0.092,60.000,1893.000,1.000
169471.921,-2770.065,168998.133,-1715.441,-498.991,-5459.267,1693.903,2247.978,-0.107,0.982,-0.127,0.092,2.197,-0.061,60.000,1894.000,1.000
169095.798,-2773.158,168620.835,-1717.933,-500.049,-5498.929,1686.569,2243.481,-0.106,0.979,-0.132,0.122,2.167,-0.183,60.000,1895.000,1.000
168719.521,-2776.090,168243.280,-1720.786,-500.755,-5538.681,1679.544,2239.315,-0.109,0.980,-0.130,0.214,2.106,-0.305,60.000,1896.000,1.000
168342.804,-2778.773,167865.201,-1723.723,-501.432,-5580.274,1672.527,2235.195,-0.108,0.980,-0.131,0.214,2.136,-0.366,60.000,1897.000,1.000
167965.393,-2781.230,167486.423,-1726.254,-502.292,-5622.990,1665.322,2230.896,-0.108,0.980,-0.129,0.183,2.045,-0.488,60.000,1898.000,1.000
167587.050,-2783.650,167106.788,-1728.190,-503.510,-5665.452,1657.770,2226.210,-0.106,0.981,-0.130,0.275,2.045,-0.458,60.000,1899.000,1.000
167207.649,-2786.385,166726.192,-1729.916,-505.180,-5708.094,1649.770,2221.027,-0.107,0.981,-0.126,0.336,2.045,-0.519,60.000,1900.000,1.000
166827.351,-2789.857,166344.745,-1732.113,-507.183,-5751.745,1641.420,2215.473,-0.105,0.983,-0.126,0.336,1.953,-0.488,60.000,1901.000,1.000
166446.439,-2794.291,165962.659,-1735.230,-509.315,-5798.726,1632.907,2209.768,-0.105,0.981,-0.128,0.427,1.923,-0.580,60.000,1902.000,1.000
166065.226,-2799.611,165580.212,-1739.425,-511.317,-5848.898,1624.493,2204.176,-0.107,0.982,-0.131,0.458,1.862,-0.641,60.000,1903.000,1.000
165683.867,-2805.430,165197.601,-1744.672,-513.022,-5900.465,1616.361,2198.856,-0.108,0.982,-0.129,0.458,1.862,-0.641,60.000,1904.000,1.000
165302.430,-2811.023,164814.978,-1750.598,-514.320,-5950.815,1608.654,2193.928,-0.106,0.981,-0.129,0.488,1.923,-0.610,60.000,1905.000,1.000
164920.969,-2815.406,164432.440,-1756.240,-515.138,-5995.983,1601.486,2189.503,-0.107,0.982,-0.132,0.488,1.862,-0.549,60.000,1906.000,1.000
164539.371,-2817.826,164049.844,-1760.430,-515.592,-6035.433,1594.744,2185.489,-0.109,0.981,-0.131,0.458,1.984,-0.610,60.000,1907.000,1.000
164157.522,-2818.358,163666.992,-1762.717,-515.810,-6070.031,1588.265,2181.748,-0.108,0.983,-0.127,0.397,1.923,-0.641,60.000,1908.000,1.000
163775.245,-2817.868,163283.635,-1763.721,-515.993,-6102.015,1581.811,2178.054,-0.109,0.984,-0.125,0.427,1.892,-0.519,60.000,1909.000,1.000
163392.267,-2817.638,162899.482,-1764.756,-516.448,-6134.888,1575.067,2174.082,-0.109,0.984,-0.126,0.458,1.953,-0.580,60.000,1910.000,1.000
163008.339,-2818.941,162514.326,-1767.012,-517.427,-6170.835,1567.780,2169.560,-0.110,0.984,-0.131,0.458,1.801,-0.549,60.000,1911.000,1.000
162623.311,-2822.551,162128.058,-1770.907,-519.036,-6211.934,1559.826,2164.352,-0.111,0.982,-0.134,0.336,1.831,-0.519,60.000,1912.000,1.000
162237.345,-2828.422,161740.864,-1776.119,-521.047,-6256.470,1551.408,2158.668,-0.111,0.980,-0.132,0.336,1.831,-0.519,60.000,1913.000,1.000
161850.750,-2835.621,161353.062,-1781.885,-523.142,-6300.867,1542.859,2152.857,-0.112,0.981,-0.132,0.458,1.831,-0.549,60.000,1914.000,1.000
161463.823,-2842.869,160964.955,-1787.423,-525.091,-6343.344,1534.457,2147.207,-0.112,0.983,-0.129,0.397,1.678,-0.580,60.000,1915.000,1.000
161076.782,-2849.295,160576.756,-1792.365,-526.753,-6383.770,1526.386,2141.891,-0.110,0.982,-0.130,0.427,1.648,-0.519,60.000,1916.000,1.000
160689.599,-2854.656,160188.441,-1796.854,-528.169,-6425.127,1518.601,2136.844,-0.112,0.981,-0.131,0.397,1.678,-0.610,60.000,1917.000,1.000
160302.151,-2859.078,159799.897,-1801.210,-529.424,-6469.056,1510.984,2131.941,-0.110,0.985,-0.131,0.336,1.587,-0.671,60.000,1918.000,1.000
159914.317,-2862.723,159411.003,-1805.451,-530.589,-6515.563,1503.431,2127.074,-0.110,0.983,-0.131,0.275,1.556,-0.519,60.000,1919.000,1.000
159526.163,-2865.835,159021.792,-1809.348,-531.581,-6562.917,1496.009,2122.309,-0.109,0.981,-0.131,0.214,1.617,-0.610,60.000,1920.000,1.000
159137.892,-2868.740,158632.434,-1812.818,-532.216,-6606.834,1488.911,2117.857,-0.110,0.984,-0.130,0.244,1.617,-0.458,60.000,1921.000,1.000
158749.456,-2871.636,158242.886,-1816.072,-532.577,-6646.333,1482.082,2113.704,-0.112,0.983,-0.129,0.214,1.495,-0.366,60.000,1922.000,1.000
158360.653,-2874.672,157852.957,-1819.451,-532.901,-6682.934,1475.321,2109.660,-0.109,0.983,-0.130,0.153,1.587,-0.427,60.000,1923.000,1.000
157971.225,-2878.054,157462.399,-1823.038,-533.459,-6719.665,1468.378,2105.438,-0.111,0.985,-0.130,0.092,1.556,-0.305,60.000,1924.000,1.000
157580.993,-2882.070,157071.028,-1826.757,-534.416,-6758.663,1461.078,2100.812,-0.110,0.986,-0.130,0.061,1.556,-0.275,60.000,1925.000,1.000
157189.922,-2886.929,156678.823,-1830.777,-535.781,-6798.451,1453.394,2095.732,-0.110,0.984,-0.128,0.092,1.526,-0.275,60.000,1926.000,1.000
156798.002,-2892.429,156285.787,-1835.325,-537.574,-6838.265,1445.295,2090.191,-0.112,0.985,-0.131,-0.031,1.526,-0.214,60.000,1927.000,1.000
156405.354,-2897.893,155892.041,-1840.223,-539.703,-6876.796,1436.854,2084.314,-0.112,0.985,-0.131,-0.092,1.465,-0.214,60.000,1928.000,1.000
156012.180,-2902.397,155497.765,-1844.824,-541.983,-6913.326,1428.229,2078.295,-0.109,0.982,-0.132,-0.122,1.495,-0.183,60.000,1929.000,1.000
155618.753,-2905.336,155103.244,-1848.482,-544.109,-6948.993,1419.712,2072.416,-0.107,0.985,-0.131,-0.153,1.526,-0.214,60.000,1930.000,1.000
155225.370,-2906.974,154708.838,-1851.045,-545.728,-6984.790,1411.681,2067.009,-0.108,0.984,-0.132,-0.122,1.678,-0.183,60.000,1931.000,1.000
154832.103,-2908.348,154314.672,-1852.974,-546.741,-7022.779,1404.272,2062.174,-0.108,0.982,-0.132,-0.183,1.648,-0.183,60.000,1932.000,1.000
154438.873,-2910.713,153920.657,-1855.151,-547.242,-7062.192,1397.401,2057.815,-0.110,0.982,-0.132,-0.122,1.648,-0.061,60.000,1933.000,1.000
154045.434,-2914.866,153526.459,-1858.329,-547.523,-7100.938,1390.751,2053.626,-0.108,0.983,-0.134,-0.275,1.740,-0.031,60.000,1934.000,1.000
153651.454,-2920.758,153131.645,-1862.728,-547.969,-7138.669,1383.906,2049.228,-0.108,0.984,-0.129,-0.244,1.770,0.092,60.000,1935.000,1.000
153256.709,-2927.478,152735.951,-1867.921,-548.851,-7175.659,1376.587,2044.390,-0.108,0.982,-0.129,-0.305,1.770,0.153,60.000,1936.000,1.000
152861.154,-2933.741,152339.355,-1873.078,-550.233,-7213.412,1368.738,2039.091,-0.107,0.983,-0.129,-0.305,1.862,0.214,60.000,1937.000,1.000
152465.082,-2938.786,151942.202,-1877.618,-551.797,-7249.507,1360.690,2033.652,-0.108,0.983,-0.127,-0.275,1.831,0.183,60.000,1938.000,1.000
152068.797,-2942.677,151544.826,-1881.487,-553.205,-7280.000,1352.797,2028.381,-0.107,0.984,-0.131,-0.305,1.984,0.244,60.000,1939.000,1.000
151672.262,-2945.884,151147.196,-1884.925,-554.474,-7306.315,1345.064,2023.236,-0.106,0.984,-0.131,-0.214,2.014,0.305,60.000,1940.000,1.000
151275.238,-2948.800,150749.072,-1888.204,-555.838,-7334.766,1337.256,2017.955,-0.108,0.983,-0.128,-0.275,2.106,0.275,60.000,1941.000,1.000
150877.561,-2951.588,150350.299,-1891.554,-557.457,-7372.140,1329.190,2012.358,-0.108,0.983,-0.126,-0.305,2.197,0.305,60.000,1942.000,1.000
150479.447,-2954.231,149951.118,-1895.047,-559.116,-7416.204,1321.057,2006.674,-0.107,0.982,-0.127,-0.305,2.319,0.366,60.000,1943.000,1.000
150081.225,-2956.408,149551.872,-1898.302,-560.498,-7458.626,1313.157,2001.247,-0.107,0.982,-0.126,-0.305,2.258,0.244,60.000,1944.000,1.000
149682.972,-2957.754,149152.641,-1900.670,-561.536,-7495.426,1305.567,1996.168,-0.108,0.983,-0.129,-0.305,2.319,0.397,60.000,1945.000,1.000
149284.499,-2958.361,148753.235,-1901.891,-562.433,-7529.583,1298.123,1991.248,-0.107,0.983,-0.132,-0.275,2.411,0.366,60.000,1946.000,1.000
148885.504,-2958.778,148353.343,-1902.326,-563.510,-7568.229,1290.558,1986.168,-0.107,0.983,-0.129,-0.214,2.533,0.305,60.000,1947.000,1.000
148485.934,-2959.603,147952.900,-1902.682,-564.845,-7613.647,1282.816,1980.843,-0.106,0.984,-0.128,-0.183,2.502,0.305,60.000,1948.000,1.000
148085.932,-2960.995,147552.032,-1903.448,-566.306,-7662.870,1275.010,1975.405,-0.108,0.984,-0.128,-0.214,2.563,0.305,60.000,1949.000,1.000
147685.777,-2962.551,147151.003,-1904.626,-567.592,-7711.175,1267.381,1970.158,-0.108,0.983,-0.128,-0.183,2.655,0.397,60.000,1950.000,1.000
147285.824,-2963.590,146750.146,-1905.934,-568.330,-7753.201,1260.245,1965.464,-0.107,0.984,-0.127,-0.153,2.777,0.366,60.000,1951.000,1.000
146886.090,-2963.643,146349.470,-1907.110,-568.514,-7788.318,1253.590,1961.309,-0.107,0.983,-0.128,-0.183,2.777,0.427,60.000,1952.000,1.000
146486.170,-2962.986,145948.602,-1908.160,-568.554,-7819.130,1247.024,1957.260,-0.108,0.983,-0.127,-0.244,2.838,0.397,60.000,1953.000,1.000
146085.396,-2962.647,145546.903,-1909.325,-569.115,-7849.730,1239.927,1952.641,-0.107,0.985,-0.127,-0.153,2.808,0.336,60.000,1954.000,1.000
145683.290,-2963.870,145143.897,-1910.888,-570.669,-7883.260,1231.864,1946.975,-0.106,0.985,-0.127,-0.153,2.838,0.336,60.000,1955.000,1.000
145279.978,-2967.280,144739.691,-1912.912,-573.103,-7918.697,1222.966,1940.396,-0.109,0.985,-0.125,-0.153,2.960,0.458,60.000,1956.000,1.000
144876.083,-2972.368,144334.900,-1915.148,-575.807,-7955.075,1213.833,1933.551,-0.109,0.982,-0.127,-0.122,2.899,0.427,60.000,1957.000,1.000
144472.451,-2977.905,143930.386,-1917.417,-577.940,-7991.283,1205.294,1927.327,-0.107,0.983,-0.130,-0.092,2.930,0.427,60.000,1958.000,1.000
144069.528,-2982.822,143526.612,-1919.941,-579.060,-8026.921,1197.776,1922.191,-0.109,0.985,-0.131,-0.122,2.869,0.366,60.000,1959.000,1.000
143667.110,-2986.714,143123.374,-1923.210,-579.367,-8062.229,1191.052,1917.920,-0.108,0.984,-0.129,-0.092,2.838,0.427,60.000,1960.000,1.000
143264.711,-2989.536,142720.151,-1927.370,-579.342,-8095.605,1184.611,1913.959,-0.109,0.984,-0.126,-0.122,2.869,0.336,60.000,1961.000,1.000
142861.880,-2991.188,142316.451,-1931.782,-579.434,-8127.471,1177.987,1909.774,-0.112,0.984,-0.128,-0.153,2.838,0.397,60.000,1962.000,1.000
142458.414,-2991.806,141912.061,-1935.602,-579.855,-8159.458,1170.992,1905.121,-0.112,0.984,-0.125,-0.244,2.777,0.427,60.000,1963.000,1.000
142054.187,-2992.058,141506.876,-1938.688,-580.761,-8193.755,1163.525,1899.903,-0.111,0.983,-0.123,-0.244,2.747,0.549,60.000,1964.000,1.000
141649.157,-2992.952,141100.868,-1941.678,-582.237,-8231.327,1155.541,1894.134,-0.108,0.984,-0.125,-0.214,2.716,0.519,60.000,1965.000,1.000
141243.474,-2995.291,140694.206,-1945.194,-584.142,-8269.383,1147.186,1888.015,-0.108,0.985,-0.128,-0.153,2.655,0.488,60.000,1966.000,1.000
140837.275,-2999.090,140287.065,-1949.119,-586.292,-8306.902,1138.606,1881.717,-0.111,0.982,-0.126,-0.153,2.655,0.397,60.000,1967.000,1.000
140430.743,-3003.508,139879.661,-1952.651,-588.446,-8345.304,1130.004,1875.438,-0.111,0.983,-0.127,-0.122,2.625,0.427,60.000,1968.000,1.000
140024.100,-3007.375,139472.246,-1954.795,-590.351,-8387.172,1121.616,1869.403,-0.112,0.983,-0.128,-0.214,2.563,0.427,60.000,1969.000,1.000
139617.577,-3010.036,139065.066,-1955.080,-591.786,-8432.043,1113.661,1863.821,-0.112,0.983,-0.127,-0.214,2.502,0.519,60.000,1970.000,1.000
139211.317,-3011.712,138658.231,-1953.928,-592.650,-8473.425,1106.248,1858.780,-0.112,0.982,-0.126,-0.153,2.502,0.397,60.000,1971.000,1.000
138805.130,-3012.972,138251.460,-1952.233,-593.187,-8507.950,1099.161,1854.017,-0.112,0.982,-0.127,-0.122,2.441,0.305,60.000,1972.000,1.000
138398.683,-3014.137,137844.321,-1950.820,-593.761,-8539.278,1092.064,1849.137,-0.108,0.982,-0.125,-0.092,2.380,0.397,60.000,1973.000,1.000
137991.758,-3015.194,137436.565,-1950.347,-594.572,-8575.030,1084.766,1843.930,-0.111,0.981,-0.125,-0.092,2.228,0.549,60.000,1974.000,1.000
137584.508,-3016.265,137028.403,-1951.560,-595.426,-8617.530,1077.451,1838.624,-0.111,0.980,-0.128,-0.122,2.197,0.549,60.000,1975.000,1.000
137177.325,-3017.812,136620.315,-1955.114,-595.930,-8658.601,1070.506,1833.692,-0.110,0.979,-0.125,0.000,2.167,0.458,60.000,1976.000,1.000
136770.281,-3020.156,136212.437,-1960.843,-596.047,-8691.436,1063.966,1829.230,-0.109,0.980,-0.123,0.061,2.167,0.549,60.000,1977.000,1.000
136363.155,-3023.094,135804.555,-1967.510,-596.032,-8718.095,1057.565,1824.975,-0.109,0.981,-0.123,0.183,2.136,0.580,60.000,1978.000,1.000
135955.666,-3026.036,135396.362,-1973.390,-596.187,-8747.428,1050.987,1820.588,-0.110,0.984,-0.128,0.244,1.984,0.549,60.000,1979.000,1.000
135547.727,-3028.503,134987.723,-1977.232,-596.607,-8784.255,1044.132,1815.945,-0.111,0.985,-0.129,0.305,2.014,0.519,60.000,1980.000,1.000
135139.418,-3030.435,134578.685,-1978.800,-597.186,-8822.232,1037.105,1811.133,-0.109,0.984,-0.129,0.275,1.923,0.580,60.000,1981.000,1.000
134730.610,-3032.149,134169.129,-1978.851,-598.003,-8854.873,1029.835,1806.064,-0.109,0.985,-0.128,0.336,1.892,0.610,60.000,1982.000,1.000
134321.155,-3034.211,133758.951,-1978.801,-599.164,-8882.255,1022.227,1800.626,-0.109,0.984,-0.127,0.336,1.892,0.671,60.000,1983.000,1.000
133911.155,-3036.899,133348.285,-1979.889,-600.560,-8909.784,1014.390,1794.917,-0.107,0.984,-0.129,0.366,1.953,0.641,60.000,1984.000,1.000
133500.984,-3039.904,132937.502,-1982.575,-601.848,-8941.500,1006.654,1789.270,-0.108,0.982,-0.128,0.549,2.014,0.549,60.000,1985.000,1.000
133091.018,-3042.713,132526.936,-1986.677,-602.721,-8974.729,999.315,1784.011,-0.107,0.980,-0.128,0.549,2.045,0.336,60.000,1986.000,1.000
132681.243,-3045.062,132116.502,-1991.604,-603.274,-9006.079,992.291,1779.095,-0.106,0.980,-0.124,0.580,2.045,0.244,60.000,1987.000,1.000
132271.434,-3047.091,131705.921,-1996.605,-603.772,-9032.151,985.336,1774.299,-0.105,0.981,-0.126,0.641,2.045,0.275,60.000,1988.000,1.000
131861.318,-3049.114,131294.928,-2000.993,-604.457,-9051.276,978.200,1769.354,-0.101,0.983,-0.129,0.610,2.136,0.275,60.000,1989.000,1.000
131450.684,-3051.247,130883.378,-2004.250,-605.453,-9067.450,970.727,1764.053,-0.104,0.982,-0.128,0.580,2.136,0.305,60.000,1990.000,1.000
131039.553,-3053.171,130471.376,-2006.009,-606.645,-9087.890,963.002,1758.436,-0.104,0.984,-0.127,0.732,2.197,0.244,60.000,1991.000,1.000
130628.127,-3054.367,130059.184,-2006.227,-607.806,-9118.619,955.269,1752.747,-0.104,0.983,-0.127,0.549,2.319,0.183,60.000,1992.000,1.000
130216.799,-3054.772,129647.194,-2005.588,-608.600,-9155.310,947.908,1747.403,-0.105,0.984,-0.128,0.519,2.258,0.122,60.000,1993.000,1.000
129805.789,-3054.867,129235.582,-2005.236,-608.882,-9187.005,941.101,1742.617,-0.105,0.984,-0.131,0.580,2.289,0.092,60.000,1994.000,1.000
129394.834,-3055.192,128824.035,-2006.053,-608.946,-9210.176,934.561,1738.095,-0.106,0.985,-0.130,0.458,2.258,0.092,60.000,1995.000,1.000
128983.412,-3055.963,128411.993,-2008.252,-609.311,-9232.281,927.752,1733.280,-0.105,0.984,-0.129,0.519,2.289,0.061,60.000,1996.000,1.000
128571.181,-3057.171,127999.083,-2011.470,-610.320,-9264.249,920.301,1727.797,-0.105,0.985,-0.128,0.519,2.441,-0.061,60.000,1997.000,1.000
128158.344,-3059.041,127585.493,-2015.233,-611.785,-9306.416,912.364,1721.824,-0.105,0.984,-0.129,0.580,2.289,0.061,60.000,1998.000,1.000
127745.286,-3061.816,127171.641,-2019.082,-613.330,-9349.618,904.317,1715.754,-0.106,0.983,-0.131,0.671,2.319,0.061,60.000,1999.000,1.000
127332.227,-3065.143,126757.814,-2022.506,-614.717,-9386.999,896.418,1709.846,-0.108,0.984,-0.133,0.702,2.380,-0.122,60.000,2000.000,1.000
126919.269,-3068.210,126344.173,-2025.244,-615.806,-9418.456,888.828,1704.246,-0.109,0.985,-0.131,0.702,2.289,-0.153,60.000,2001.000,1.000
126506.334,-3070.555,125930.650,-2027.612,-616.640,-9449.600,881.505,1698.898,-0.112,0.987,-0.130,0.671,2.228,-0.214,60.000,2002.000,1.000
126093.286,-3072.435,125517.066,-2030.278,-617.355,-9482.737,874.308,1693.662,-0.113,0.987,-0.129,0.580,2.167,-0.397,60.000,2003.000,1.000
125680.020,-3074.192,125103.255,-2033.526,-618.085,-9515.155,867.106,1688.415,-0.114,0.986,-0.131,0.458,2.045,-0.488,60.000,2004.000,1.000
125266.536,-3075.758,124689.196,-2036.942,-618.870,-9544.732,859.878,1683.135,-0.114,0.986,-0.129,0.610,1.831,-0.519,60.000,2005.000,1.000
124852.892,-3077.006,124274.969,-2039.776,-619.678,-9571.983,852.667,1677.850,-0.113,0.987,-0.127,0.580,1.770,-0.519,60.000,2006.000,1.000
124439.037,-3078.118,123860.532,-2041.512,-620.581,-9601.165,845.380,1672.473,-0.114,0.986,-0.127,0.519,1.617,-0.702,60.000,2007.000,1.000
124025.047,-3079.510,123445.944,-2042.273,-621.520,-9634.272,838.032,1667.046,-0.113,0.985,-0.128,0.427,1.556,-0.732,60.000,2008.000,1.000
123611.087,-3081.456,123031.354,-2042.609,-622.337,-9669.759,830.757,1661.727,-0.112,0.985,-0.127,0.336,1.495,-0.763,60.000,2009.000,1.000
123197.221,-3083.882,122616.828,-2042.950,-622.965,-9705.235,823.635,1656.588,-0.111,0.985,-0.130,0.275,1.495,-0.580,60.000,2010.000,1.000
122783.393,-3086.404,122202.324,-2043.300,-623.425,-9737.544,816.677,1651.608,-0.112,0.986,-0.131,0.153,1.434,-0.641,60.000,2011.000,1.000
122369.421,-3088.547,121787.694,-2043.448,-623.848,-9766.714,809.792,1646.652,-0.110,0.985,-0.129,0.153,1.373,-0.519,60.000,2012.000,1.000
121955.210,-3090.233,121372.870,-2043.544,-624.304,-9793.933,802.938,1641.653,-0.110,0.985,-0.128,0.092,1.373,-0.427,60.000,2013.000,1.000
121540.678,-3091.890,120957.769,-2044.190,-624.894,-9820.459,795.991,1636.509,-0.108,0.984,-0.131,0.092,1.373,-0.336,60.000,2014.000,1.000
121125.720,-3094.048,120542.246,-2045.947,-625.771,-9847.782,788.739,1631.066,-0.109,0.985,-0.128,0.122,1.404,-0.397,60.000,2015.000,1.000
120710.399,-3096.705,120126.315,-2048.801,-626.911,-9875.109,781.160,1625.347,-0.109,0.985,-0.126,0.061,1.343,-0.214,60.000,2016.000,1.000
120294.895,-3099.097,119710.156,-2052.069,-628.133,-9902.178,773.438,1619.526,-0.109,0.983,-0.127,0.031,1.373,-0.183,60.000,2017.000,1.000
119879.507,-3100.355,119294.113,-2054.947,-629.114,-9927.866,765.935,1613.903,-0.108,0.985,-0.127,0.061,1.434,-0.214,60.000,2018.000,1.000
119464.435,-3100.192,118878.421,-2056.939,-629.644,-9950.941,758.901,1608.669,-0.109,0.985,-0.127,0.092,1.434,-0.153,60.000,2019.000,1.000
119049.666,-3099.073,118463.077,-2057.906,-629.753,-9972.541,752.343,1603.814,-0.109,0.983,-0.126,-0.031,1.434,-0.092,60.000,2020.000,1.000
118635.052,-3098.050,118047.921,-2058.077,-629.609,-9994.399,746.100,1599.218,-0.109,0.982,-0.129,0.000,1.434,-0.092,60.000,2021.000,1.000
118220.238,-3098.299,117632.588,-2057.997,-629.573,-10020.036,739.780,1594.565,-0.107,0.983,-0.129,-0.031,1.495,-0.122,60.000,2022.000,1.000
117804.895,-3100.574,117216.757,-2058.507,-629.946,-10051.333,733.017,1589.555,-0.108,0.983,-0.126,0.031,1.526,-0.122,60.000,2023.000,1.000
117388.881,-3104.803,116800.310,-2060.623,-630.841,-10087.511,725.662,1584.045,-0.108,0.983,-0.126,0.061,1.617,-0.061,60.000,2024.000,1.000
116972.270,-3110.087,116383.319,-2065.024,-632.199,-10126.103,717.805,1578.070,-0.106,0.979,-0.125,0.031,1.678,-0.061,60.000,2025.000,1.000
116555.362,-3114.825,115966.026,-2071.204,-633.776,-10162.117,709.765,1571.876,-0.108,0.979,-0.126,-0.031,1.678,-0.061,60.000,2026.000,1.000
116138.539,-3117.092,115548.751,-2077.268,-635.227,-10193.282,701.930,1565.826,-0.105,0.982,-0.126,0.031,1.862,-0.092,60.000,2027.000,1.000
115722.228,-3115.662,115131.899,-2081.107,-636.109,-10220.423,694.729,1560.379,-0.107,0.981,-0.126,-0.031,1.953,-0.061,60.000,2028.000,1.000
115306.582,-3110.896,114715.646,-2081.783,-636.240,-10246.585,688.290,1555.728,-0.106,0.982,-0.128,0.183,2.075,0.000,60.000,2029.000,1.000
114891.367,-3104.692,114299.820,-2080.047,-635.830,-10274.376,682.348,1551.638,-0.109,0.981,-0.126,0.092,2.136,0.061,60.000,2030.000,1.000
114476.252,-3099.495,113884.143,-2077.772,-635.210,-10301.508,676.542,1547.716,-0.108,0.980,-0.129,0.000,2.106,-0.031,60.000,2031.000,1.000
114060.885,-3096.907,113468.269,-2076.650,-634.744,-10326.050,670.508,1543.533,-0.107,0.981,-0.131,0.092,2.228,-0.031,60.000,2032.000,1.000
113645.022,-3096.934,113051.912,-2077.152,-634.699,-10348.274,664.003,1538.814,-0.106,0.981,-0.129,0.061,2.258,0.061,60.000,2033.000,1.000
113228.500,-3098.229,112634.851,-2078.327,-635.267,-10370.325,656.882,1533.424,-0.108,0.984,-0.126,0.092,2.411,0.183,60.000,2034.000,1.000
112811.279,-3099.214,112217.031,-2078.604,-636.509,-10394.527,649.138,1527.388,-0.106,0.984,-0.128,0.122,2.563,0.122,60.000,2035.000,1.000
112393.520,-3099.310,111798.644,-2077.143,-638.266,-10419.610,640.966,1520.916,-0.108,0.983,-0.128,0.031,2.563,0.275,60.000,2036.000,1.000
111975.368,-3099.246,111379.902,-2074.526,-640.368,-10444.618,632.521,1514.149,-0.108,0.983,-0.126,0.061,2.625,0.336,60.000,2037.000,1.000
